,created_at,description,friends_count,id,lang,location,name,screen_name,text,time_zone,verified
140,Wed Sep 23 15:41:38 +0000 2015,mi locura es local y se llama ♥c.d.fas♥ ★poseidos-t94r★,26.0,6.467110236473549e+17,es,casa blanca,Joel Santos,Domingoma_,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,central time (us & canada),17.0
141,Wed Sep 23 15:41:39 +0000 2015,ciencia y administración pública (tweet personal),20.0,6.467110285043999e+17,es,usa,Jonas Bernavidez,ElPastor_SV,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,mountain time (us & canada),14.0
142,Wed Sep 23 15:41:41 +0000 2015,,1.0,6.467110375766753e+17,es,,⠀⠀⠀⠀⠀,daviddv____,( 2 ) dimite el presidente de   tras el escándalo de manipulación de emisiones en eeuu ,,15.0
143,Wed Sep 23 15:41:42 +0000 2015,los mejores recuerdos no están en las fotos ni en nuestra memoria  están en nuestro corazón.,29.0,6.467110430334648e+17,es,uca,Herbert Sosa,HerbertSosa4,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,16.0
144,Wed Sep 23 15:41:42 +0000 2015,consultor de marketing en redes sociales en #salamanca. apasionado del #marketing y el #socialmedia facebook: https://www.facebook.com/salamancaredes,326.0,6.467110429412884e+17,es,salamanca  españa ,Salamanca Redes,SalamancaRedes,nuevo post: gestión de la crisis en   en las redes sociales   sm ,,420.0
145,Wed Sep 23 15:41:43 +0000 2015,,1708.0,6.467110452732027e+17,es,chihuahua,Pedro Chavez,elcirculorojo,los dos ecologistas que descubrieron por casualidad el engaño de   en eu: ,mountain time (us & canada),2661.0
146,Wed Sep 23 15:41:43 +0000 2015,estudiante de ingeniería industrial en la universidad autonoma de santo domingo (cerce-uasd),379.0,6.467110457932513e+17,es,,alberto de la cruz,alberto_nrz,dimite el presidente de   tras el escándalo de manipulación de emisiones en eeuu: fráncfo el presi ,atlantic time (canada),452.0
147,Wed Sep 23 15:41:43 +0000 2015,abu sos todo te amo! amo la vida  mi familia  mis amigos  los zapatos y el fut!♥☀,21.0,6.467110485321974e+17,es,ahuachapan,Estrella Marina,Estrell4Mar,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,13.0
148,Wed Sep 23 15:41:45 +0000 2015,amante de dios  de la vida y de la libertad  soñador nato  tímido quiero marcar la diferencia  intento de economista en proceso  pseudotwittero  gran amigo :d,25.0,6.467110530788229e+17,es,soyapango,Hector Mala,HectorMala,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,16.0
149,Wed Sep 23 15:41:45 +0000 2015,follow instagram @_heytaylor,747.0,6.46711056597848e+17,es,pittsburgh  pa,IG_ HeyTaylor,BlankOliva03,dimite el presidente de   tras el escándalo de manipulación de emisiones en eeuu: fránc ,brasilia,968.0
150,Wed Sep 23 15:41:46 +0000 2015,dios  saber que vas conmigo es todo lo que necesito!!,21.0,6.467110582545572e+17,es,sonso,Homero Salinas,homerosimps3,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,16.0
151,Wed Sep 23 15:41:47 +0000 2015,relator laboral charlas motivacionales divorciado gracias a dios 1.81 de buen amigo gozador de un buen vino y una buena conversación colo colo es mi pasión,1218.0,6.467110618575749e+17,es,puente alto chile,NO + AFP en CHILE,BernardoAriasB,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones ,santiago,1111.0
152,Wed Sep 23 15:41:47 +0000 2015,hincha d el unico grande c.d fas,21.0,6.467110631702897e+17,es,usulután,Hugo Barrera,hugoow23,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,15.0
153,Wed Sep 23 15:41:48 +0000 2015,hijo de dios  publicista  comunicador  actor  marketer  fotógrafo  los torres  hablem de sida  orgullos salv  ex director ya basta fm  analista político,27.0,6.46711068249559e+17,es,palo alto,Roberto Torres,RoberTorrees,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,central time (us & canada),18.0
154,Wed Sep 23 15:41:49 +0000 2015,|#cristiano hijo de dios| lic.en contabilidad   auditoria interna   |#comprometido| community manager & influencer,582.0,6.46711070766166e+17,es,santo domingo,Edickson Martinez R.,EdicksonM10,dimite el presidente de   tras el escándalo de manipulación de emisiones en eeuu: fráncfo el presi ,eastern time (us & canada),1373.0
155,Wed Sep 23 15:41:49 +0000 2015,siguëme ÿ t sîgø,289.0,6.467110713533399e+17,es,r.d,Jadël Khalifa Güy,Jadelrd,dimite el presidente de   tras el escándalo de manipulación de emisiones en eeuu: fráncfo el presi ,belgrade,336.0
156,Wed Sep 23 15:41:49 +0000 2015,abogado  secretario de organización de la organización nacional para la vivienda  (onv).-,430.0,6.467110733121454e+17,es,distrito nacional,Jose Luis Segura Riv,jrivas9110,dimite el presidente de   tras el escándalo de manipulación de emisiones en eeuu: fráncfo el presi ,caracas,163.0
