,id,classification
1704,6.467122041720996e+17,neg
1705,6.467122064075694e+17,neg
1706,6.467122103880458e+17,pos
1707,6.467122162181489e+17,neg
1708,6.467122246613074e+17,neg
1709,6.467122318293402e+17,pos
1710,6.467122340522025e+17,neg
1711,6.467122435061883e+17,neg
1712,6.467122473189376e+17,pos
1713,6.467122492691579e+17,neg
1714,6.467122549188444e+17,neg
1715,6.467122546755748e+17,neg
1716,6.467122577332347e+17,neg
1717,6.467122637227254e+17,neg
1718,6.467122649474253e+17,neg
1719,6.467122680469914e+17,neg
1720,6.467122706307523e+17,neg
1721,6.46712274690945e+17,neg
1722,6.467122736801137e+17,neg
1723,6.467122759616922e+17,neg
1724,6.467122800301834e+17,neg
1725,6.467122838764462e+17,neg
1726,6.467122906165862e+17,neg
1727,6.467122930702459e+17,neg
1728,6.467122995086418e+17,neg
1729,6.467123010310676e+17,neg
1730,6.467123033420595e+17,neg
1731,6.467123059845407e+17,neg
1732,6.467123063075021e+17,neg
1733,6.467123106025964e+17,neg
1734,6.467123147213701e+17,neg
1735,6.46712315518124e+17,pos
1736,6.467123249219461e+17,neg
1737,6.467123332266394e+17,neg
1738,6.467123389351035e+17,neg
1739,6.467123420094833e+17,neg
1740,6.467123482674135e+17,pos
1741,6.467123505657897e+17,neg
1742,6.467123574276547e+17,neg
1743,6.467123687901594e+17,neg
1744,6.46712373454082e+17,neg
1745,6.467123741462405e+17,neg
1746,6.467123839734252e+17,neg
1747,6.467123973113815e+17,neg
1748,6.467124001970995e+17,pos
1749,6.467124157745725e+17,neg
1750,6.467124273887519e+17,neg
1751,6.467124284331459e+17,neg
1752,6.467124298590904e+17,neg
1753,6.467124328875295e+17,pos
1754,6.467124349635789e+17,neg
1755,6.467124406427935e+17,neg
1756,6.46712444186923e+17,neg
1757,6.467124441324339e+17,neg
1758,6.467124459568333e+17,neg
1759,6.467124666810327e+17,neg
1760,6.467124754932449e+17,neg
1761,6.467124798553457e+17,neg
1762,6.46712482761941e+17,neg
1763,6.467124907604992e+17,pos
1764,6.467124988135834e+17,neg
1765,6.467125049959424e+17,neg
1766,6.467125114216202e+17,pos
1767,6.46712521416536e+17,neg
1768,6.467125253508342e+17,neg
1769,6.467125319276052e+17,neg
1770,6.46712533999571e+17,neg
1771,6.467125367762248e+17,neg
1772,6.467125462217605e+17,neg
1773,6.467125588801659e+17,pos
1774,6.467125592365916e+17,pos
1775,6.467125673401057e+17,neg
1776,6.467125684264468e+17,neg
1777,6.467125691227177e+17,neg
1778,6.46712569990914e+17,neg
1779,6.467125800656118e+17,neg
1780,6.467125817517056e+17,neg
1781,6.467125817684869e+17,neg
1782,6.467125823263621e+17,neg
1783,6.467125871539732e+17,neg
1784,6.467125928330854e+17,neg
1785,6.467125996614246e+17,neg
1786,6.467126032180429e+17,neg
1787,6.467126036166124e+17,neg
1788,6.467126060745032e+17,neg
1789,6.467126071229399e+17,neg
1790,6.467126079870812e+17,neg
1791,6.467126079409971e+17,neg
1792,6.46712616535085e+17,neg
1793,6.467126181205156e+17,neg
1794,6.46712618132992e+17,pos
1795,6.467126182505636e+17,neg
1796,6.467126209475338e+17,pos
1797,6.467126253179781e+17,neg
1798,6.467126274444984e+17,neg
1799,6.46712636940374e+17,neg
1800,6.467126392808038e+17,neg
1801,6.467126421791048e+17,pos
1802,6.467126442217308e+17,pos
1803,6.46712645886677e+17,neg
1804,6.467126467173171e+17,neg
1805,6.467126487851336e+17,neg
1806,6.467126553072558e+17,pos
1807,6.467126875027538e+17,neg
1808,6.467126914075894e+17,neg
1809,6.467126983324467e+17,neg
1810,6.467126992467845e+17,neg
1811,6.467127200295772e+17,neg
1812,6.467127267864371e+17,neg
1813,6.467127282041324e+17,neg
1814,6.467127303977697e+17,neg
1815,6.467127350870999e+17,pos
1816,6.467127349570929e+17,neg
1817,6.467127391178383e+17,neg
1818,6.467127426913485e+17,neg
1819,6.467127461263892e+17,neg
1820,6.467127511974175e+17,neg
1821,6.467127638850888e+17,pos
1822,6.467127779361219e+17,neg
1823,6.467127795382354e+17,neg
1824,6.467127804651561e+17,neg
1825,6.467127819331625e+17,neg
1826,6.467127837366927e+17,neg
1827,6.467127848567398e+17,pos
1828,6.467127850578985e+17,neg
1829,6.46712785464746e+17,neg
1830,6.467127974606275e+17,neg
1831,6.467128068892631e+17,neg
1832,6.467128096575283e+17,neg
1833,6.467128217162629e+17,pos
1834,6.467128327892255e+17,neg
1835,6.467128373819679e+17,neg
1836,6.467128389926093e+17,neg
1837,6.467128532280484e+17,neg
1838,6.467128586093527e+17,neg
1839,6.467128808894833e+17,pos
1840,6.467128839931412e+17,neg
1841,6.46712888619606e+17,neg
1842,6.467129028507443e+17,neg
1843,6.467129092009288e+17,pos
1844,6.467129094274417e+17,neg
1845,6.467129169479598e+17,neg
1846,6.467129276937216e+17,neg
1847,6.467129278741217e+17,neg
1848,6.467129435524055e+17,pos
1849,6.467129607070761e+17,neg
1850,6.467130097846272e+17,neg
1851,6.467130158118789e+17,pos
1852,6.467130219690107e+17,neg
1853,6.467130260961853e+17,neg
1854,6.467130266162913e+17,neg
1855,6.467130292292813e+17,neg
1856,6.467130299717018e+17,neg
1857,6.467130295565066e+17,neg
1858,6.467130300849684e+17,neg
1859,6.467130295774085e+17,neg
1860,6.467130314690683e+17,neg
1861,6.467130327399424e+17,neg
1862,6.46713034845483e+17,neg
1863,6.467130347406418e+17,neg
1864,6.467130371356099e+17,neg
1865,6.467130374796534e+17,neg
1866,6.467130377311724e+17,neg
1867,6.4671304010931e+17,neg
1868,6.467130432594207e+17,neg
1869,6.467130479820636e+17,neg
1870,6.467130494920008e+17,neg
1871,6.467130498443223e+17,neg
1872,6.467130536527626e+17,neg
1873,6.467130537995633e+17,neg
1874,6.467130570838344e+17,neg
1875,6.467130773590794e+17,neg
1876,6.467130808529347e+17,neg
1877,6.46713084799615e+17,neg
1878,6.467131018957373e+17,neg
1879,6.467131134970716e+17,neg
1880,6.467131161143255e+17,neg
1881,6.467131243604828e+17,pos
1882,6.467131353451725e+17,neg
1883,6.467131375054111e+17,neg
1884,6.467131581748306e+17,neg
1885,6.46713160649474e+17,neg
1886,6.467131617399931e+17,neg
1887,6.467131651123405e+17,neg
1888,6.467131759504261e+17,pos
1889,6.467131815245947e+17,neg
1890,6.467131836762767e+17,neg
1891,6.467131928953897e+17,neg
1892,6.46713195328086e+17,neg
1893,6.467132129651016e+17,neg
1894,6.467132584985068e+17,neg
1895,6.467132666311434e+17,neg
1896,6.467132684011233e+17,pos
1897,6.467132699278664e+17,neg
1898,6.467133093167063e+17,neg
1899,6.467133168706191e+17,neg
1900,6.467133308333588e+17,neg
1901,6.467133321377915e+17,neg
1902,6.467133435882373e+17,neg
1903,6.46713356905259e+17,neg
1904,6.467133598203208e+17,neg
1905,6.467133690812129e+17,neg
1906,6.467133692279808e+17,neg
1907,6.467133706667336e+17,pos
1908,6.467133760521093e+17,neg
1909,6.467133782289285e+17,neg
1910,6.467133792650732e+17,neg
1911,6.467133819578e+17,neg
1912,6.467133853005742e+17,neg
1913,6.467133949727293e+17,neg
1914,6.467133954802729e+17,neg
1915,6.467133995905556e+17,neg
1916,6.467134084615373e+17,neg
1917,6.467134202852188e+17,neg
1918,6.467134208054436e+17,neg
1919,6.467134258554266e+17,pos
1920,6.467134274618204e+17,pos
1921,6.467134585247457e+17,neg
1922,6.467134933208023e+17,neg
1923,6.467135015248527e+17,neg
1924,6.467135027915203e+17,neg
1925,6.467135136967188e+17,pos
1926,6.467135177985925e+17,neg
1927,6.467135226767401e+17,neg
1928,6.46713535435817e+17,pos
1929,6.46713546793857e+17,neg
1930,6.467135515545395e+17,pos
1931,6.467135582401126e+17,neg
1932,6.467135695522406e+17,neg
1933,6.467135708944343e+17,neg
1934,6.467135736121958e+17,neg
1935,6.467135846013133e+17,neg
1936,6.467135876255539e+17,neg
1937,6.467135994533478e+17,neg
1938,6.467136205633905e+17,neg
1939,6.467136553887334e+17,pos
1940,6.467136570495058e+17,neg
1941,6.467136678330368e+17,neg
1942,6.467136741832786e+17,neg
1943,6.467136764314092e+17,neg
1944,6.467136779077919e+17,neg
1945,6.46713684098687e+17,neg
1946,6.467136848871014e+17,neg
1947,6.467136896939008e+17,neg
1948,6.467137091721216e+17,neg
1949,6.467137105186447e+17,neg
1950,6.467137167052022e+17,neg
1951,6.467137265575485e+17,neg
1952,6.467137353656607e+17,neg
1953,6.467137453020037e+17,neg
1954,6.467137557583708e+17,neg
1955,6.467137748214047e+17,neg
1956,6.467137811925279e+17,neg
1957,6.467137876644987e+17,pos
1958,6.467137902228644e+17,neg
1959,6.467138075328594e+17,neg
1960,6.467138165590016e+17,pos
1961,6.467138176537723e+17,neg
1962,6.467138328706826e+17,neg
1963,6.467138443337196e+17,neg
1964,6.467138601294316e+17,neg
1965,6.46713878911447e+17,neg
1966,6.467139019675116e+17,neg
1967,6.467139024584008e+17,pos
1968,6.467139076676731e+17,pos
1969,6.46713913187287e+17,neg
1970,6.467139153640817e+17,neg
1971,6.46713918904234e+17,pos
1972,6.467139319568835e+17,pos
1973,6.467139572360151e+17,pos
1974,6.467139676126781e+17,pos
1975,6.467139686403072e+17,neg
1976,6.467139695630131e+17,neg
1977,6.467139749736817e+17,neg
1978,6.467139812230922e+17,neg
1979,6.467139930510295e+17,neg
1980,6.467139956557087e+17,neg
1981,6.467140108894208e+17,neg
1982,6.467140275953172e+17,neg
1983,6.467140321209713e+17,neg
1984,6.467140353925407e+17,neg
1985,6.46714037762306e+17,neg
1986,6.467140404635443e+17,pos
1987,6.467140431226061e+17,neg
1988,6.467140456435384e+17,pos
1989,6.467140467298468e+17,neg
1990,6.467140481265459e+17,neg
1991,6.467140513015398e+17,neg
1992,6.467140536630313e+17,pos
1993,6.467140582851543e+17,neg
1994,6.467140597238129e+17,neg
1995,6.467140607136686e+17,neg
1996,6.467140623116575e+17,neg
1997,6.467140792734515e+17,neg
1998,6.467140855858913e+17,neg
1999,6.467141081763021e+17,pos
2000,6.467141365298954e+17,neg
2001,6.467141379852042e+17,neg
2002,6.467141422844682e+17,pos
2003,6.467141441090028e+17,neg
2004,6.467141524052091e+17,neg
2005,6.467141564821012e+17,neg
2006,6.467141600347505e+17,neg
2007,6.46714159782957e+17,neg
2008,6.467141633775084e+17,neg
2009,6.467141651726991e+17,neg
2010,6.467141658900111e+17,pos
2011,6.467141671357604e+17,neg
2012,6.467141665609974e+17,neg
2013,6.467141676640993e+17,neg
2014,6.467141700715848e+17,neg
2015,6.467141736453038e+17,neg
2016,6.467141738046464e+17,neg
2017,6.46714177243992e+17,neg
2018,6.467141751844741e+17,neg
2019,6.467141793703526e+17,neg
2020,6.467141848608604e+17,neg
2021,6.467141858841682e+17,neg
2022,6.467141994654433e+17,neg
2023,6.467142114275983e+17,neg
2024,6.467142155128668e+17,pos
2025,6.467142577870602e+17,neg
2026,6.467142587519263e+17,pos
2027,6.467142725721784e+17,neg
2028,6.467142770139095e+17,neg
2029,6.467142809565307e+17,pos
2030,6.467142847691694e+17,neg
2031,6.467143023852872e+17,neg
2032,6.467143202362163e+17,neg
2033,6.467143300383007e+17,neg
2034,6.467143304493588e+17,neg
2035,6.467143340270633e+17,pos
2036,6.467143452804014e+17,neg
2037,6.46714352733569e+17,pos
2038,6.467143635885425e+17,pos
2039,6.46714392835285e+17,neg
2040,6.467143943663452e+17,neg
2041,6.467144056657715e+17,neg
2042,6.467144072175534e+17,neg
2043,6.467144082788639e+17,pos
2044,6.467144087024722e+17,neg
2045,6.467144112692265e+17,neg
2046,6.467144228791951e+17,neg
2047,6.467144239907144e+17,pos
2048,6.467144294767452e+17,neg
2049,6.467144282897613e+17,neg
2050,6.467144363553874e+17,pos
2051,6.46714439576744e+17,neg
2052,6.467144459395359e+17,neg
2053,6.467144515471729e+17,neg
2054,6.467144651199406e+17,neg
2055,6.467144665585459e+17,neg
2056,6.467144690709914e+17,neg
2057,6.467144778370908e+17,neg
2058,6.46714478604759e+17,neg
2059,6.467144832686858e+17,neg
2060,6.467144826689004e+17,neg
2061,6.467144837552579e+17,pos
2062,6.467144835580928e+17,neg
2063,6.467144846110228e+17,neg
2064,6.467144873665331e+17,neg
2065,6.46714488167596e+17,neg
2066,6.467144951932068e+17,neg
2067,6.467144988001608e+17,neg
2068,6.467145043829268e+17,neg
2069,6.467145107539231e+17,neg
2070,6.467145123813786e+17,neg
2071,6.4671451471761e+17,neg
2072,6.467145149775913e+17,neg
2073,6.467145155732398e+17,neg
2074,6.467145169364664e+17,neg
2075,6.467145180730286e+17,neg
2076,6.4671452505233e+17,neg
2077,6.46714525790548e+17,neg
2078,6.467145320609874e+17,neg
2079,6.467145342420623e+17,neg
2080,6.467145372830474e+17,pos
2081,6.467145515603067e+17,neg
2082,6.467145580153856e+17,neg
2083,6.467145676328837e+17,neg
2084,6.467145787855708e+17,neg
2085,6.46714585773314e+17,neg
2086,6.467145889317274e+17,pos
2087,6.467145892965294e+17,neg
2088,6.467145940654203e+17,neg
2089,6.467145970853274e+17,neg
2090,6.467145985953956e+17,neg
2091,6.467145995013366e+17,neg
2092,6.467145996565545e+17,neg
2093,6.467146009902285e+17,neg
2094,6.467146024875827e+17,neg
2095,6.46714611773739e+17,neg
2096,6.467146120128102e+17,neg
2097,6.467146123778785e+17,neg
2098,6.467146143952404e+17,pos
2099,6.467146151208346e+17,neg
2100,6.467146156450816e+17,neg
2101,6.467146205356646e+17,neg
2102,6.46714628656001e+17,neg
2103,6.467146319609815e+17,neg
2104,6.467146318854267e+17,neg
2105,6.467146371493233e+17,neg
2106,6.467146387516375e+17,neg
2107,6.46714651191808e+17,neg
2108,6.467146525172326e+17,neg
2109,6.467146540901048e+17,neg
2110,6.467146551303209e+17,neg
2111,6.467146565605745e+17,neg
2112,6.467146570638787e+17,neg
2113,6.467146585150874e+17,neg
2114,6.46714658787713e+17,neg
2115,6.467146601508372e+17,neg
2116,6.467146628142244e+17,neg
2117,6.467146649241354e+17,pos
2118,6.467146706787328e+17,neg
2119,6.467146711734968e+17,neg
2120,6.46714672800895e+17,neg
2121,6.46714674701058e+17,neg
2122,6.467146775782195e+17,neg
2123,6.467146834753987e+17,neg
2124,6.467146903247258e+17,neg
2125,6.467146959158395e+17,neg
2126,6.467147018045358e+17,neg
2127,6.467147023204065e+17,neg
2128,6.467147039563448e+17,pos
2129,6.467147071900221e+17,neg
2130,6.467147090817516e+17,neg
2131,6.467147091781018e+17,neg
2132,6.467147108767867e+17,neg
2133,6.467147111118111e+17,neg
2134,6.46714712651006e+17,neg
2135,6.467147141861212e+17,neg
2136,6.467147157925356e+17,neg
2137,6.467147163671388e+17,neg
2138,6.467147175121428e+17,neg
2139,6.467147179695104e+17,neg
2140,6.46714719143768e+17,neg
2141,6.467147191816233e+17,neg
2142,6.467147206201221e+17,neg
2143,6.467147221888492e+17,neg
2144,6.467147240594924e+17,neg
2145,6.467147260265759e+17,neg
2146,6.467147277001482e+17,neg
2147,6.46714729822421e+17,neg
2148,6.467147310640046e+17,neg
2149,6.467147326620017e+17,neg
2150,6.467147342474117e+17,neg
2151,6.467147357993533e+17,neg
2152,6.46714737665794e+17,neg
2153,6.467147394022113e+17,neg
2154,6.467147417678643e+17,neg
2155,6.467147434330071e+17,neg
2156,6.467147450897121e+17,neg
2157,6.467147469981327e+17,neg
2158,6.467147488603668e+17,neg
2159,6.467147505759068e+17,neg
2160,6.467147522956657e+17,neg
2161,6.46714757215617e+17,pos
2162,6.467147590233375e+17,neg
2163,6.467147600550011e+17,neg
2164,6.467147661997548e+17,neg
2165,6.467147737368207e+17,neg
2166,6.46714778501673e+17,neg
2167,6.467147786988175e+17,neg
2168,6.467147812740997e+17,pos
2169,6.46714782758867e+17,neg
2170,6.467147831278305e+17,neg
2171,6.46714785443156e+17,neg
2172,6.467148031640207e+17,neg
2173,6.467148110745272e+17,neg
2174,6.46714829273727e+17,pos
2175,6.467148357035909e+17,pos
2176,6.467148640569262e+17,neg
2177,6.467148708769341e+17,neg
2178,6.46714894679679e+17,pos
2179,6.467149025648558e+17,neg
2180,6.467149097287025e+17,neg
2181,6.46714910580183e+17,neg
2182,6.467149144976507e+17,neg
2183,6.467149176224072e+17,neg
2184,6.46714918377427e+17,neg
2185,6.467149192122163e+17,pos
2186,6.467149201558118e+17,neg
2187,6.467149240774615e+17,neg
2188,6.467149249708646e+17,neg
2189,6.467149250295276e+17,neg
2190,6.467149271602954e+17,neg
2191,6.467149273112699e+17,neg
2192,6.46714929857196e+17,neg
2193,6.467149300669112e+17,neg
2194,6.467149356412846e+17,neg
2195,6.467149357543629e+17,neg
2196,6.467149413579776e+17,neg
2197,6.467149416976876e+17,neg
2198,6.467149482534543e+17,neg
2199,6.467149548804096e+17,neg
2200,6.467149553753498e+17,neg
2201,6.46714957397037e+17,neg
2202,6.467149577367675e+17,neg
2203,6.467149612054405e+17,neg
2204,6.467149611341292e+17,neg
2205,6.467149638059008e+17,neg
2206,6.467149641877381e+17,neg
2207,6.467149643763261e+17,neg
2208,6.467149665321861e+17,neg
2209,6.467149694430331e+17,neg
2210,6.46714971284353e+17,neg
2211,6.467149715988849e+17,neg
2212,6.467149735283057e+17,neg
2213,6.46714975994581e+17,neg
2214,6.467149794715935e+17,neg
2215,6.4671498130031e+17,neg
2216,6.467149846348431e+17,neg
2217,6.467149870675231e+17,neg
2218,6.467149893618237e+17,neg
2219,6.467149922768691e+17,neg
2220,6.467149939755622e+17,neg
2221,6.467149940720067e+17,neg
2222,6.467149954686894e+17,neg
2223,6.467149980062802e+17,neg
2224,6.467149983250227e+17,neg
2225,6.467150004892754e+17,neg
2226,6.467150045032612e+17,neg
2227,6.467150072211415e+17,neg
2228,6.467150098929459e+17,neg
2229,6.467150140117524e+17,neg
2230,6.467150166667059e+17,neg
2231,6.46715016608002e+17,neg
2232,6.467150174007501e+17,neg
2233,6.467150206177116e+17,neg
2234,6.467150244429455e+17,neg
2235,6.467150282933535e+17,neg
2236,6.46715029715202e+17,neg
2237,6.467150304282542e+17,neg
2238,6.467150359522509e+17,neg
2239,6.46715037453697e+17,neg
2240,6.46715038422569e+17,neg
2241,6.467150398527939e+17,neg
2242,6.467150424323113e+17,neg
2243,6.467150424365097e+17,neg
2244,6.4671504585907e+17,neg
2245,6.46715046186328e+17,pos
2246,6.467150490425754e+17,neg
2247,6.467150525364019e+17,neg
2248,6.467150558331535e+17,neg
2249,6.467150576828006e+17,neg
2250,6.467150634206454e+17,neg
2251,6.467150681645138e+17,neg
2252,6.467150736212009e+17,neg
2253,6.467150773081006e+17,neg
2254,6.467150804578468e+17,neg
2255,6.467150811751342e+17,neg
2256,6.467150850590597e+17,neg
2257,6.46715085889536e+17,neg
2258,6.467150858098401e+17,neg
2259,6.467150957922263e+17,neg
2260,6.467150969247498e+17,neg
2261,6.467150971092705e+17,neg
2262,6.467151069784965e+17,neg
2263,6.467151078005187e+17,neg
2264,6.467151154888499e+17,neg
2265,6.467151176026317e+17,neg
2266,6.4671512135245e+17,neg
2267,6.467151213020406e+17,neg
2268,6.467151232104161e+17,neg
2269,6.467151250181693e+17,neg
2270,6.467151257858703e+17,neg
2271,6.467151245736714e+17,neg
2272,6.467151262135132e+17,neg
2273,6.467151270104269e+17,neg
2274,6.467151283442401e+17,neg
2275,6.467151287552573e+17,neg
2276,6.467151304246559e+17,pos
2277,6.467151305336422e+17,neg
2278,6.467151324839936e+17,neg
2279,6.467151344679649e+17,neg
2280,6.467151359694971e+17,neg
2281,6.467151378695045e+17,neg
2282,6.467151381842043e+17,neg
2283,6.467151398282486e+17,neg
2284,6.467151404491571e+17,neg
2285,6.467151416318403e+17,neg
2286,6.467151517946143e+17,neg
2287,6.467151530151567e+17,neg
2288,6.467151531578696e+17,pos
2289,6.467151550787789e+17,neg
2290,6.467151579268383e+17,neg
2291,6.46715165669503e+17,pos
2292,6.467151713317028e+17,neg
2293,6.467151731226092e+17,neg
2294,6.467151727913247e+17,neg
2295,6.46715174611583e+17,neg
2296,6.467151749513216e+17,neg
2297,6.467151754800005e+17,neg
2298,6.467151767004119e+17,neg
2299,6.467151785207194e+17,neg
2300,6.467151800140268e+17,neg
2301,6.467151802529915e+17,neg
2302,6.46715182006145e+17,neg
2303,6.467151836838625e+17,neg
2304,6.467151937041244e+17,neg
2305,6.467151940564419e+17,neg
2306,6.467151958515671e+17,neg
2307,6.467151958181765e+17,neg
2308,6.467151977557524e+17,neg
2309,6.467151994922189e+17,neg
2310,6.467152016732365e+17,neg
2311,6.467152031119483e+17,neg
2312,6.46715205032915e+17,neg
2313,6.467152066603254e+17,neg
2314,6.467152104183562e+17,neg
2315,6.467152125323346e+17,neg
2316,6.467152170873037e+17,neg
2317,6.467152176410092e+17,neg
2318,6.467152273214054e+17,neg
2319,6.467152274137006e+17,neg
2320,6.467152308154081e+17,pos
2321,6.467152440525292e+17,neg
2322,6.467152476973548e+17,neg
2323,6.467152592652247e+17,neg
2324,6.467152713910026e+17,neg
2325,6.467152743437476e+17,neg
2326,6.46715277309182e+17,neg
2327,6.467152774433628e+17,neg
2328,6.467152935327089e+17,neg
2329,6.467152975089459e+17,neg
2330,6.467153091187671e+17,neg
2331,6.46715310817448e+17,neg
2332,6.467153177589842e+17,neg
2333,6.467153192397128e+17,neg
2334,6.467153195961385e+17,neg
2335,6.467153286182134e+17,neg
2336,6.467153423250842e+17,neg
2337,6.467153435079557e+17,neg
2338,6.467153489058898e+17,neg
2339,6.46715358104191e+17,neg
2340,6.467153593582838e+17,neg
2341,6.467153594841006e+17,neg
2342,6.467153648610632e+17,neg
2343,6.467153658592625e+17,neg
2344,6.467153687828726e+17,neg
2345,6.467153705696461e+17,neg
2346,6.467153752209777e+17,neg
2347,6.467153769490514e+17,neg
2348,6.467153850943857e+17,neg
2349,6.467154004706632e+17,neg
2350,6.467154135402865e+17,neg
2351,6.467154152766177e+17,neg
2352,6.467154161951662e+17,neg
2353,6.467154237365084e+17,neg
2354,6.467154259300844e+17,neg
2355,6.467154301915668e+17,neg
2356,6.467154309591245e+17,neg
2357,6.467154331359437e+17,neg
2358,6.467154339917128e+17,neg
2359,6.467154424598979e+17,neg
2360,6.467154431267963e+17,neg
2361,6.467154490868859e+17,pos
2362,6.467154487555113e+17,neg
2363,6.467154532057088e+17,neg
2364,6.467154540654797e+17,neg
2365,6.46715461720277e+17,neg
2366,6.46715463129432e+17,neg
2367,6.467154707630039e+17,neg
2368,6.467154956521349e+17,pos
2369,6.46715499926057e+17,neg
2370,6.467155041580483e+17,neg
2371,6.467155141321523e+17,neg
2372,6.467155160154112e+17,neg
2373,6.467155179447706e+17,neg
2374,6.467155185865892e+17,neg
2375,6.467155204571587e+17,neg
2376,6.467155214344233e+17,neg
2377,6.467155239510303e+17,neg
2378,6.467155272981873e+17,neg
2379,6.467155466127974e+17,neg
2380,6.467155467177165e+17,neg
2381,6.467155485633413e+17,neg
2382,6.467155487434998e+17,neg
2383,6.467155543639122e+17,neg
2384,6.467155561338634e+17,neg
2385,6.467155661416448e+17,neg
2386,6.467155881322783e+17,neg
2387,6.467156015122022e+17,neg
2388,6.467156116413071e+17,pos
2389,6.467156146361672e+17,neg
2390,6.467156150051758e+17,neg
2391,6.467156195770655e+17,neg
2392,6.467156318622188e+17,neg
2393,6.46715644902273e+17,neg
